state,district,agro_climatic_zone,crop,crop_type,season,soil_n,soil_p,soil_k,soil_ph,avg_temperature,avg_rainfall,humidity,area_hectare,yield_ton_per_hectare
Bihar,Bihar District 4,Middle Gangetic Plains,Potato,Horticulture,Rabi,89,56,81,6.51,29.1,902.2,63.6,2.67,2.3
Bihar,Bihar District 5,Middle Gangetic Plains,Potato,Horticulture,Rabi,44,21,56,6.55,31.4,1289.7,70.6,1.35,4.29
Bihar,Bihar District 5,Middle Gangetic Plains,Potato,Horticulture,Kharif,92,37,66,7.9,26.3,486.6,64.7,2.54,5.3
Bihar,Bihar District 5,Middle Gangetic Plains,Onion,Horticulture,Rabi,107,53,81,6.11,29.1,1678.2,67.6,4.37,3.27
Bihar,Bihar District 2,Middle Gangetic Plains,Onion,Horticulture,Kharif,103,36,85,6.29,29.7,1043.9,51.5,4.28,1.67
Bihar,Bihar District 4,Middle Gangetic Plains,Onion,Horticulture,Kharif,67,30,84,7.15,33.2,1382.3,67.6,0.8,3.83
Bihar,Bihar District 3,Middle Gangetic Plains,Onion,Horticulture,Kharif,71,20,52,7.2,18.7,444.1,72.2,0.82,1.82
Bihar,Bihar District 1,Middle Gangetic Plains,Onion,Horticulture,Kharif,59,40,69,6.38,23.0,894.5,74.9,3.48,2.33
Bihar,Bihar District 3,Middle Gangetic Plains,Banana,Horticulture,Rabi,44,24,59,7.58,19.2,1021.3,43.7,2.82,5.55
Bihar,Bihar District 1,Middle Gangetic Plains,Banana,Horticulture,Kharif,105,34,79,5.53,22.3,743.2,43.1,4.82,3.65
Bihar,Bihar District 2,Middle Gangetic Plains,Banana,Horticulture,Rabi,60,55,41,6.69,19.9,1126.2,81.4,2.84,4.27
Bihar,Bihar District 2,Middle Gangetic Plains,Banana,Horticulture,Zaid,49,34,46,7.82,21.8,932.7,59.4,2.48,4.26
Bihar,Bihar District 4,Middle Gangetic Plains,Banana,Horticulture,Rabi,83,51,80,7.72,29.0,786.0,76.7,4.38,5.31
Bihar,Bihar District 1,Middle Gangetic Plains,Mango,Horticulture,Zaid,57,40,42,6.05,34.6,1571.9,65.1,1.31,1.74
Bihar,Bihar District 3,Middle Gangetic Plains,Mango,Horticulture,Kharif,61,47,58,7.32,19.8,1465.0,44.1,4.84,3.7
Bihar,Bihar District 4,Middle Gangetic Plains,Mango,Horticulture,Kharif,61,56,62,6.77,23.1,1260.5,71.0,4.43,4.36
Bihar,Bihar District 5,Middle Gangetic Plains,Mango,Horticulture,Zaid,47,35,37,6.12,30.3,1986.1,44.5,2.31,5.1
Bihar,Bihar District 3,Middle Gangetic Plains,Mango,Horticulture,Kharif,49,40,75,7.04,21.2,904.2,75.3,2.99,1.52
Chhattisgarh,Chhattisgarh District 2,Eastern Plateau & Hills,Rice,Agriculture,Rabi,93,31,46,5.53,30.7,1589.7,70.5,3.9,5.29
Chhattisgarh,Chhattisgarh District 3,Eastern Plateau & Hills,Rice,Agriculture,Kharif,97,23,76,6.62,30.3,1806.5,66.7,2.26,3.36
Chhattisgarh,Chhattisgarh District 5,Eastern Plateau & Hills,Rice,Agriculture,Rabi,77,23,89,7.49,19.6,1299.9,61.6,3.39,1.79
Chhattisgarh,Chhattisgarh District 2,Eastern Plateau & Hills,Rice,Agriculture,Zaid,43,43,63,7.0,28.2,339.0,54.5,3.36,2.17
Chhattisgarh,Chhattisgarh District 5,Eastern Plateau & Hills,Rice,Agriculture,Rabi,97,57,82,7.47,26.8,1048.3,46.6,1.98,3.45
Chhattisgarh,Chhattisgarh District 2,Eastern Plateau & Hills,Wheat,Agriculture,Zaid,86,30,86,7.83,28.9,1016.1,68.6,4.04,2.03
Chhattisgarh,Chhattisgarh District 4,Eastern Plateau & Hills,Wheat,Agriculture,Zaid,48,45,45,6.01,27.6,1965.4,47.4,3.65,4.14
Chhattisgarh,Chhattisgarh District 5,Eastern Plateau & Hills,Wheat,Agriculture,Rabi,90,38,71,7.63,21.8,940.8,60.8,2.66,3.46
Chhattisgarh,Chhattisgarh District 5,Eastern Plateau & Hills,Wheat,Agriculture,Rabi,43,58,68,6.74,25.4,1540.2,74.4,1.22,4.25
Chhattisgarh,Chhattisgarh District 4,Eastern Plateau & Hills,Wheat,Agriculture,Kharif,70,39,53,6.68,18.2,780.7,42.0,0.66,2.74
Chhattisgarh,Chhattisgarh District 4,Eastern Plateau & Hills,Maize,Agriculture,Rabi,49,35,45,7.4,25.6,1620.4,42.9,2.69,1.65
Chhattisgarh,Chhattisgarh District 4,Eastern Plateau & Hills,Maize,Agriculture,Rabi,96,40,33,6.29,31.1,446.9,50.7,3.8,3.97
Chhattisgarh,Chhattisgarh District 5,Eastern Plateau & Hills,Maize,Agriculture,Rabi,65,33,86,6.74,34.7,546.4,72.6,1.36,3.02
Chhattisgarh,Chhattisgarh District 3,Eastern Plateau & Hills,Maize,Agriculture,Kharif,51,52,79,7.3,25.1,451.0,70.8,2.95,5.91
Chhattisgarh,Chhattisgarh District 5,Eastern Plateau & Hills,Maize,Agriculture,Rabi,67,58,51,6.87,28.4,684.4,78.1,2.43,2.13
Chhattisgarh,Chhattisgarh District 1,Eastern Plateau & Hills,Sugarcane,Agriculture,Rabi,113,53,45,6.53,29.1,1227.2,42.8,2.81,5.13
Chhattisgarh,Chhattisgarh District 2,Eastern Plateau & Hills,Sugarcane,Agriculture,Zaid,103,51,36,7.68,27.3,1589.3,73.9,0.58,2.07
Chhattisgarh,Chhattisgarh District 4,Eastern Plateau & Hills,Sugarcane,Agriculture,Rabi,66,59,87,7.38,27.5,1239.3,44.2,2.05,2.77
Chhattisgarh,Chhattisgarh District 2,Eastern Plateau & Hills,Sugarcane,Agriculture,Zaid,45,58,81,6.63,24.8,458.8,59.8,1.38,2.34
Chhattisgarh,Chhattisgarh District 4,Eastern Plateau & Hills,Sugarcane,Agriculture,Kharif,75,56,50,6.28,28.9,632.9,80.4,2.84,3.51
Chhattisgarh,Chhattisgarh District 4,Eastern Plateau & Hills,Cotton,Agriculture,Rabi,46,35,32,6.41,33.3,587.1,62.8,3.19,1.65
Chhattisgarh,Chhattisgarh District 5,Eastern Plateau & Hills,Cotton,Agriculture,Zaid,43,49,35,7.92,32.6,500.0,73.3,1.94,5.95
Chhattisgarh,Chhattisgarh District 5,Eastern Plateau & Hills,Cotton,Agriculture,Zaid,60,49,42,6.31,35.0,1965.6,69.5,1.08,4.59
Chhattisgarh,Chhattisgarh District 3,Eastern Plateau & Hills,Cotton,Agriculture,Kharif,107,44,49,7.73,19.3,1543.5,48.4,4.36,5.19
Chhattisgarh,Chhattisgarh District 2,Eastern Plateau & Hills,Cotton,Agriculture,Rabi,99,30,31,7.55,25.8,908.3,62.2,4.23,3.01
Chhattisgarh,Chhattisgarh District 2,Eastern Plateau & Hills,Tomato,Horticulture,Kharif,67,45,62,6.1,20.4,891.5,60.3,3.87,4.43
Chhattisgarh,Chhattisgarh District 1,Eastern Plateau & Hills,Tomato,Horticulture,Kharif,50,49,44,6.13,18.5,1556.8,44.8,1.92,1.52
Chhattisgarh,Chhattisgarh District 1,Eastern Plateau & Hills,Tomato,Horticulture,Kharif,111,42,32,7.24,26.7,819.0,49.6,0.65,2.87
Chhattisgarh,Chhattisgarh District 4,Eastern Plateau & Hills,Tomato,Horticulture,Rabi,115,36,68,7.52,19.0,1828.0,69.3,4.43,1.5
Chhattisgarh,Chhattisgarh District 3,Eastern Plateau & Hills,Tomato,Horticulture,Zaid,85,57,43,7.66,27.3,946.7,84.0,1.0,3.4
Chhattisgarh,Chhattisgarh District 1,Eastern Plateau & Hills,Potato,Horticulture,Rabi,65,57,52,5.82,30.0,1953.7,77.2,3.65,5.28
Chhattisgarh,Chhattisgarh District 5,Eastern Plateau & Hills,Potato,Horticulture,Zaid,117,28,88,7.07,27.1,1379.7,60.2,1.48,2.04
Chhattisgarh,Chhattisgarh District 4,Eastern Plateau & Hills,Potato,Horticulture,Kharif,69,28,62,6.67,23.1,1317.2,53.4,1.85,4.84
Chhattisgarh,Chhattisgarh District 4,Eastern Plateau & Hills,Potato,Horticulture,Zaid,107,47,37,7.69,23.6,878.7,84.5,3.32,3.89
Chhattisgarh,Chhattisgarh District 1,Eastern Plateau & Hills,Potato,Horticulture,Rabi,51,54,40,7.99,32.5,1186.5,42.9,4.24,4.2
Chhattisgarh,Chhattisgarh District 1,Eastern Plateau & Hills,Onion,Horticulture,Kharif,112,28,33,7.67,19.1,1924.9,41.1,3.63,1.87
Chhattisgarh,Chhattisgarh District 4,Eastern Plateau & Hills,Onion,Horticulture,Rabi,86,34,70,6.35,20.8,590.0,82.7,2.5,5.05
Chhattisgarh,Chhattisgarh District 3,Eastern Plateau & Hills,Onion,Horticulture,Zaid,110,47,57,6.09,31.4,1950.3,51.8,1.72,3.63
Chhattisgarh,Chhattisgarh District 1,Eastern Plateau & Hills,Onion,Horticulture,Kharif,111,42,67,5.68,22.3,915.2,61.3,0.71,2.13
Chhattisgarh,Chhattisgarh District 4,Eastern Plateau & Hills,Onion,Horticulture,Rabi,104,48,74,6.71,21.3,1338.3,52.6,1.43,3.82
Chhattisgarh,Chhattisgarh District 1,Eastern Plateau & Hills,Banana,Horticulture,Rabi,101,27,72,7.61,22.8,1086.8,59.7,1.48,3.29
Chhattisgarh,Chhattisgarh District 1,Eastern Plateau & Hills,Banana,Horticulture,Kharif,76,36,53,6.83,33.0,1277.1,41.3,3.54,1.7
Chhattisgarh,Chhattisgarh District 3,Eastern Plateau & Hills,Banana,Horticulture,Kharif,85,20,69,6.55,25.0,1842.9,72.1,3.24,2.89
Chhattisgarh,Chhattisgarh District 5,Eastern Plateau & Hills,Banana,Horticulture,Rabi,108,27,54,7.09,18.9,737.9,42.7,3.22,4.59
Chhattisgarh,Chhattisgarh District 2,Eastern Plateau & Hills,Banana,Horticulture,Rabi,72,55,47,5.73,28.1,1234.3,80.5,2.32,2.94
Chhattisgarh,Chhattisgarh District 1,Eastern Plateau & Hills,Mango,Horticulture,Zaid,41,48,70,7.12,33.1,1317.8,62.6,1.12,2.02
Chhattisgarh,Chhattisgarh District 4,Eastern Plateau & Hills,Mango,Horticulture,Zaid,109,46,82,7.76,19.1,1207.7,46.4,0.55,3.4
Chhattisgarh,Chhattisgarh District 3,Eastern Plateau & Hills,Mango,Horticulture,Zaid,104,34,55,7.78,31.7,667.3,61.0,4.18,1.8
Chhattisgarh,Chhattisgarh District 5,Eastern Plateau & Hills,Mango,Horticulture,Rabi,57,55,64,5.69,27.2,1765.0,66.6,1.52,3.23
Chhattisgarh,Chhattisgarh District 3,Eastern Plateau & Hills,Mango,Horticulture,Zaid,80,42,69,7.72,18.2,929.1,41.2,2.27,3.87
Goa,Goa District 2,West Coast Plains & Ghats,Rice,Agriculture,Kharif,46,23,66,7.73,23.9,562.6,41.1,3.41,4.37
Goa,Goa District 3,West Coast Plains & Ghats,Rice,Agriculture,Zaid,50,57,34,6.83,32.3,1286.4,65.2,0.97,2.25
Goa,Goa District 2,West Coast Plains & Ghats,Rice,Agriculture,Kharif,69,43,88,6.83,20.3,468.8,49.4,4.67,3.36
Goa,Goa District 3,West Coast Plains & Ghats,Rice,Agriculture,Rabi,45,34,82,6.22,33.3,497.4,83.0,1.91,5.5
Goa,Goa District 4,West Coast Plains & Ghats,Rice,Agriculture,Rabi,112,48,42,7.02,20.6,352.6,83.7,3.98,5.91
Goa,Goa District 1,West Coast Plains & Ghats,Wheat,Agriculture,Kharif,52,53,74,7.4,32.2,1048.8,53.6,1.67,2.38
Goa,Goa District 1,West Coast Plains & Ghats,Wheat,Agriculture,Kharif,85,40,73,7.58,27.3,580.9,66.2,5.0,2.18
Goa,Goa District 2,West Coast Plains & Ghats,Wheat,Agriculture,Zaid,90,36,64,7.7,28.6,1267.9,67.9,1.41,3.28
Goa,Goa District 4,West Coast Plains & Ghats,Wheat,Agriculture,Kharif,56,56,65,7.77,20.3,1308.1,67.0,2.09,3.56
Goa,Goa District 5,West Coast Plains & Ghats,Wheat,Agriculture,Rabi,50,58,57,5.64,29.6,1093.5,41.6,4.86,5.77
Goa,Goa District 2,West Coast Plains & Ghats,Maize,Agriculture,Rabi,94,55,67,6.81,27.6,1050.1,67.3,4.63,3.13
Goa,Goa District 1,West Coast Plains & Ghats,Maize,Agriculture,Zaid,92,33,56,6.52,32.1,1599.7,65.8,4.8,2.4
Goa,Goa District 1,West Coast Plains & Ghats,Maize,Agriculture,Kharif,111,38,67,6.14,18.5,1951.6,49.9,3.8,4.93
Goa,Goa District 5,West Coast Plains & Ghats,Maize,Agriculture,Rabi,82,22,83,6.82,28.8,1395.6,76.9,2.0,4.8
Goa,Goa District 1,West Coast Plains & Ghats,Maize,Agriculture,Rabi,86,54,48,6.0,34.9,452.7,40.1,0.7,3.04
Goa,Goa District 5,West Coast Plains & Ghats,Sugarcane,Agriculture,Kharif,54,56,42,7.38,31.1,1419.5,74.5,4.31,4.26
Goa,Goa District 1,West Coast Plains & Ghats,Sugarcane,Agriculture,Rabi,85,33,33,6.52,19.1,893.0,45.0,4.14,5.76
Goa,Goa District 2,West Coast Plains & Ghats,Sugarcane,Agriculture,Kharif,100,38,88,7.67,29.6,492.0,77.9,1.59,3.65
Goa,Goa District 2,West Coast Plains & Ghats,Sugarcane,Agriculture,Rabi,52,50,89,7.66,24.8,797.3,46.9,1.7,1.6
Goa,Goa District 5,West Coast Plains & Ghats,Sugarcane,Agriculture,Zaid,104,36,70,6.05,18.6,664.9,58.7,3.92,2.35
Goa,Goa District 2,West Coast Plains & Ghats,Cotton,Agriculture,Rabi,111,39,61,6.82,25.9,698.9,53.6,1.8,4.03
Goa,Goa District 4,West Coast Plains & Ghats,Cotton,Agriculture,Kharif,98,42,37,6.18,26.4,783.3,46.0,3.33,1.74
Goa,Goa District 4,West Coast Plains & Ghats,Cotton,Agriculture,Kharif,118,50,78,6.78,18.8,769.5,71.8,0.78,5.28
Goa,Goa District 1,West Coast Plains & Ghats,Cotton,Agriculture,Rabi,108,48,57,5.75,24.1,759.7,77.9,1.91,5.05
Goa,Goa District 3,West Coast Plains & Ghats,Cotton,Agriculture,Kharif,88,25,77,7.84,29.5,497.2,41.9,3.04,5.69
Goa,Goa District 1,West Coast Plains & Ghats,Tomato,Horticulture,Zaid,49,42,50,7.28,29.3,1942.3,74.2,4.78,4.66
Goa,Goa District 1,West Coast Plains & Ghats,Tomato,Horticulture,Kharif,51,56,71,5.76,26.5,954.7,79.0,2.64,2.0
Goa,Goa District 3,West Coast Plains & Ghats,Tomato,Horticulture,Kharif,110,32,47,6.88,25.1,1523.4,56.7,4.41,4.79
Goa,Goa District 1,West Coast Plains & Ghats,Tomato,Horticulture,Kharif,84,53,38,5.84,29.1,1555.6,54.2,3.4,3.28
Goa,Goa District 1,West Coast Plains & Ghats,Tomato,Horticulture,Kharif,52,29,82,6.17,32.2,325.0,57.1,2.02,1.59
Goa,Goa District 4,West Coast Plains & Ghats,Potato,Horticulture,Rabi,49,54,54,7.34,23.6,1840.3,52.0,3.76,5.45
Goa,Goa District 2,West Coast Plains & Ghats,Potato,Horticulture,Rabi,104,39,84,7.43,31.1,1186.2,83.9,1.06,1.58
Goa,Goa District 3,West Coast Plains & Ghats,Potato,Horticulture,Zaid,73,56,35,6.59,23.6,881.1,73.3,1.5,4.39
Goa,Goa District 4,West Coast Plains & Ghats,Potato,Horticulture,Zaid,116,26,65,7.62,18.4,1827.6,75.2,4.01,3.56
Goa,Goa District 3,West Coast Plains & Ghats,Potato,Horticulture,Zaid,68,48,63,7.01,26.0,401.5,70.2,3.12,5.96
Goa,Goa District 5,West Coast Plains & Ghats,Onion,Horticulture,Rabi,114,34,61,5.69,24.2,683.1,48.8,1.13,4.3
Goa,Goa District 2,West Coast Plains & Ghats,Onion,Horticulture,Zaid,84,38,40,7.95,27.0,1840.9,47.4,3.39,5.14
Goa,Goa District 4,West Coast Plains & Ghats,Onion,Horticulture,Rabi,93,50,70,7.22,29.7,1882.0,62.4,1.54,1.7
Goa,Goa District 1,West Coast Plains & Ghats,Onion,Horticulture,Rabi,77,46,63,6.1,26.5,1455.4,43.4,1.74,5.13
Goa,Goa District 2,West Coast Plains & Ghats,Onion,Horticulture,Rabi,113,32,60,5.61,20.8,1057.4,49.4,0.72,5.3
Goa,Goa District 3,West Coast Plains & Ghats,Banana,Horticulture,Kharif,89,30,60,6.1,34.3,634.8,82.8,4.98,4.7
Goa,Goa District 2,West Coast Plains & Ghats,Banana,Horticulture,Rabi,115,30,66,6.59,28.1,424.2,68.0,4.92,2.36
Goa,Goa District 3,West Coast Plains & Ghats,Banana,Horticulture,Kharif,98,53,46,7.9,26.9,1961.4,74.1,1.23,3.65
Goa,Goa District 4,West Coast Plains & Ghats,Banana,Horticulture,Zaid,104,58,46,5.91,27.6,1611.8,62.5,0.55,1.54
Goa,Goa District 5,West Coast Plains & Ghats,Banana,Horticulture,Rabi,82,40,53,7.52,21.0,1175.0,76.4,1.64,2.61
Goa,Goa District 5,West Coast Plains & Ghats,Mango,Horticulture,Zaid,52,29,65,6.22,24.8,1863.2,84.7,0.7,4.92
Goa,Goa District 1,West Coast Plains & Ghats,Mango,Horticulture,Zaid,59,49,64,5.64,25.6,768.4,68.0,4.97,3.24
Goa,Goa District 5,West Coast Plains & Ghats,Mango,Horticulture,Zaid,107,20,79,7.76,32.9,1956.4,41.2,4.28,4.88
Goa,Goa District 5,West Coast Plains & Ghats,Mango,Horticulture,Rabi,104,36,51,7.67,22.8,1915.8,66.2,2.46,4.11
Goa,Goa District 3,West Coast Plains & Ghats,Mango,Horticulture,Rabi,58,26,76,7.76,32.4,981.6,74.3,4.2,5.5
Gujarat,Gujarat District 2,Western Plateau & Hills,Rice,Agriculture,Kharif,47,38,77,7.64,21.5,421.0,43.1,4.73,3.78
Gujarat,Gujarat District 3,Western Plateau & Hills,Rice,Agriculture,Zaid,63,46,69,5.62,30.4,1615.6,55.9,4.21,3.82
Gujarat,Gujarat District 1,Western Plateau & Hills,Rice,Agriculture,Zaid,92,42,74,5.59,20.2,1601.4,40.0,2.37,3.85
Gujarat,Gujarat District 5,Western Plateau & Hills,Rice,Agriculture,Kharif,49,59,36,6.01,18.2,1043.7,79.7,0.73,2.36
Gujarat,Gujarat District 4,Western Plateau & Hills,Rice,Agriculture,Rabi,75,24,42,6.56,23.1,853.0,72.1,4.18,2.32
Gujarat,Gujarat District 3,Western Plateau & Hills,Wheat,Agriculture,Zaid,78,35,85,7.41,27.2,554.3,57.1,2.37,4.89
Gujarat,Gujarat District 3,Western Plateau & Hills,Wheat,Agriculture,Rabi,48,36,40,7.07,26.2,914.9,82.7,3.34,2.08
Gujarat,Gujarat District 5,Western Plateau & Hills,Wheat,Agriculture,Rabi,104,44,80,6.42,33.9,1706.8,71.4,3.71,3.58
Gujarat,Gujarat District 1,Western Plateau & Hills,Wheat,Agriculture,Zaid,62,58,86,6.19,31.7,631.9,55.5,2.01,5.9
Gujarat,Gujarat District 3,Western Plateau & Hills,Wheat,Agriculture,Kharif,102,31,77,6.91,34.1,1143.6,57.1,1.23,5.04
Gujarat,Gujarat District 4,Western Plateau & Hills,Maize,Agriculture,Rabi,82,54,69,7.49,28.5,1733.6,44.4,3.02,3.75
Gujarat,Gujarat District 1,Western Plateau & Hills,Maize,Agriculture,Kharif,88,59,48,6.57,23.3,1119.8,45.3,4.83,4.71
Gujarat,Gujarat District 3,Western Plateau & Hills,Maize,Agriculture,Zaid,82,29,54,5.89,23.3,793.1,79.2,3.53,5.09
Gujarat,Gujarat District 3,Western Plateau & Hills,Maize,Agriculture,Rabi,55,38,80,5.53,29.5,388.1,64.7,1.79,2.88
Gujarat,Gujarat District 3,Western Plateau & Hills,Maize,Agriculture,Kharif,45,52,34,7.33,24.9,416.2,75.3,1.79,3.45
Gujarat,Gujarat District 3,Western Plateau & Hills,Sugarcane,Agriculture,Rabi,108,21,59,6.43,34.1,1390.9,70.2,3.35,2.4
Gujarat,Gujarat District 3,Western Plateau & Hills,Sugarcane,Agriculture,Rabi,59,48,53,6.19,25.3,1966.6,43.0,2.83,2.31
Gujarat,Gujarat District 2,Western Plateau & Hills,Sugarcane,Agriculture,Kharif,67,24,47,7.26,25.2,889.1,57.9,1.69,2.42
Gujarat,Gujarat District 1,Western Plateau & Hills,Sugarcane,Agriculture,Zaid,119,21,89,6.87,29.7,544.7,66.8,1.27,5.66
Gujarat,Gujarat District 4,Western Plateau & Hills,Sugarcane,Agriculture,Zaid,80,39,73,6.65,19.6,1240.7,68.9,3.67,3.18
Gujarat,Gujarat District 3,Western Plateau & Hills,Cotton,Agriculture,Rabi,112,52,61,7.03,23.3,760.9,66.9,4.4,5.76
Gujarat,Gujarat District 2,Western Plateau & Hills,Cotton,Agriculture,Kharif,49,34,88,7.34,33.0,644.5,66.4,3.66,4.56
Gujarat,Gujarat District 4,Western Plateau & Hills,Cotton,Agriculture,Kharif,84,23,36,6.13,25.7,1927.9,58.0,4.28,2.35
Gujarat,Gujarat District 1,Western Plateau & Hills,Cotton,Agriculture,Rabi,66,54,81,7.37,33.5,1037.8,51.6,2.45,4.76
Gujarat,Gujarat District 2,Western Plateau & Hills,Cotton,Agriculture,Zaid,56,39,74,5.73,21.4,1791.7,73.2,0.56,2.62
Gujarat,Gujarat District 1,Western Plateau & Hills,Tomato,Horticulture,Rabi,108,53,69,6.39,25.2,666.1,66.9,3.18,3.17
Gujarat,Gujarat District 2,Western Plateau & Hills,Tomato,Horticulture,Rabi,77,38,65,7.83,27.3,640.5,67.8,3.84,4.82
Gujarat,Gujarat District 3,Western Plateau & Hills,Tomato,Horticulture,Rabi,112,25,72,6.85,22.6,926.4,80.3,3.5,5.04
Gujarat,Gujarat District 5,Western Plateau & Hills,Tomato,Horticulture,Rabi,100,57,87,6.75,27.1,545.5,75.3,2.39,3.75
Gujarat,Gujarat District 3,Western Plateau & Hills,Tomato,Horticulture,Rabi,96,32,33,6.98,24.9,1098.2,41.3,1.45,2.76
Gujarat,Gujarat District 3,Western Plateau & Hills,Potato,Horticulture,Rabi,77,20,67,5.9,20.7,419.8,48.4,3.49,5.47
Gujarat,Gujarat District 5,Western Plateau & Hills,Potato,Horticulture,Zaid,74,23,34,5.52,33.7,1053.6,64.9,1.65,4.84
Gujarat,Gujarat District 2,Western Plateau & Hills,Potato,Horticulture,Kharif,94,51,84,7.88,23.6,902.5,62.8,4.74,5.44
Gujarat,Gujarat District 5,Western Plateau & Hills,Potato,Horticulture,Kharif,48,25,80,7.57,23.9,1186.7,75.8,4.48,3.05
Gujarat,Gujarat District 3,Western Plateau & Hills,Potato,Horticulture,Rabi,96,41,38,5.9,29.5,604.7,71.2,1.53,2.03
Gujarat,Gujarat District 1,Western Plateau & Hills,Onion,Horticulture,Zaid,105,56,35,7.47,23.0,1220.3,55.5,2.36,4.8
Gujarat,Gujarat District 3,Western Plateau & Hills,Onion,Horticulture,Rabi,49,55,63,6.8,28.3,717.1,42.6,2.26,2.55
Gujarat,Gujarat District 4,Western Plateau & Hills,Onion,Horticulture,Zaid,48,52,62,6.85,29.8,1493.6,47.7,2.75,3.35
Gujarat,Gujarat District 1,Western Plateau & Hills,Onion,Horticulture,Rabi,87,32,77,7.01,20.0,873.3,46.4,3.61,2.43
Gujarat,Gujarat District 5,Western Plateau & Hills,Onion,Horticulture,Rabi,88,22,36,7.43,34.2,1620.0,67.5,4.36,4.53
Gujarat,Gujarat District 3,Western Plateau & Hills,Banana,Horticulture,Zaid,68,51,55,6.13,18.2,1529.9,64.1,4.26,5.2
Gujarat,Gujarat District 1,Western Plateau & Hills,Banana,Horticulture,Zaid,90,26,43,6.78,32.0,987.8,61.8,0.56,3.34
Gujarat,Gujarat District 1,Western Plateau & Hills,Banana,Horticulture,Rabi,90,21,61,5.6,26.1,608.9,73.4,4.32,3.96
Gujarat,Gujarat District 1,Western Plateau & Hills,Banana,Horticulture,Kharif,105,32,74,7.97,21.9,1902.3,41.9,2.51,1.82
Gujarat,Gujarat District 3,Western Plateau & Hills,Banana,Horticulture,Zaid,101,23,88,6.42,18.8,894.9,81.8,2.21,5.24
Gujarat,Gujarat District 1,Western Plateau & Hills,Mango,Horticulture,Kharif,70,53,85,6.87,19.1,1603.1,66.3,4.02,4.88
Gujarat,Gujarat District 2,Western Plateau & Hills,Mango,Horticulture,Kharif,103,48,88,5.92,21.3,1813.7,73.7,4.59,4.91
Gujarat,Gujarat District 3,Western Plateau & Hills,Mango,Horticulture,Kharif,103,45,65,7.63,27.2,1589.1,53.8,2.37,4.71
Gujarat,Gujarat District 3,Western Plateau & Hills,Mango,Horticulture,Kharif,79,21,59,7.67,30.3,1567.8,65.1,3.13,2.1
Gujarat,Gujarat District 3,Western Plateau & Hills,Mango,Horticulture,Rabi,62,37,61,6.58,27.3,1206.5,68.7,3.87,2.51
Haryana,Haryana District 5,Trans-Gangetic Plains,Rice,Agriculture,Kharif,52,46,65,7.56,19.1,1620.5,77.0,2.58,5.92
Haryana,Haryana District 4,Trans-Gangetic Plains,Rice,Agriculture,Rabi,115,52,57,6.04,25.9,748.8,58.7,4.5,5.21
Haryana,Haryana District 4,Trans-Gangetic Plains,Rice,Agriculture,Rabi,89,25,54,7.74,33.1,853.0,80.5,4.98,5.21
Haryana,Haryana District 2,Trans-Gangetic Plains,Rice,Agriculture,Zaid,93,57,77,7.57,33.4,1887.1,76.1,3.53,1.53
Haryana,Haryana District 3,Trans-Gangetic Plains,Rice,Agriculture,Zaid,54,35,42,5.83,18.4,912.7,75.3,3.05,2.91
Haryana,Haryana District 5,Trans-Gangetic Plains,Wheat,Agriculture,Zaid,77,50,43,7.79,30.0,825.2,46.0,2.8,1.52
Haryana,Haryana District 3,Trans-Gangetic Plains,Wheat,Agriculture,Kharif,49,38,54,5.67,28.9,1546.1,70.4,1.12,4.1
Haryana,Haryana District 3,Trans-Gangetic Plains,Wheat,Agriculture,Zaid,63,30,75,6.43,28.5,1376.2,61.1,2.49,3.72
Haryana,Haryana District 1,Trans-Gangetic Plains,Wheat,Agriculture,Rabi,77,44,43,5.63,25.7,1447.1,70.5,2.18,5.74
Haryana,Haryana District 5,Trans-Gangetic Plains,Wheat,Agriculture,Kharif,80,44,70,5.67,27.4,1571.3,76.5,2.36,2.42
Haryana,Haryana District 2,Trans-Gangetic Plains,Maize,Agriculture,Zaid,85,33,79,5.55,31.2,1336.5,71.5,4.27,5.11
Haryana,Haryana District 3,Trans-Gangetic Plains,Maize,Agriculture,Rabi,52,32,31,6.93,22.7,1866.2,66.2,3.17,3.1
Haryana,Haryana District 4,Trans-Gangetic Plains,Maize,Agriculture,Kharif,79,45,59,7.79,28.5,718.7,71.1,3.19,3.76
Haryana,Haryana District 3,Trans-Gangetic Plains,Maize,Agriculture,Zaid,95,46,82,7.5,33.0,512.9,49.0,1.47,4.61
Haryana,Haryana District 1,Trans-Gangetic Plains,Maize,Agriculture,Zaid,59,58,82,7.94,31.9,1749.3,82.2,0.88,3.24
Haryana,Haryana District 2,Trans-Gangetic Plains,Sugarcane,Agriculture,Zaid,97,53,88,6.67,22.6,471.7,47.5,1.16,5.88
Haryana,Haryana District 1,Trans-Gangetic Plains,Sugarcane,Agriculture,Zaid,50,27,58,6.08,20.2,736.0,56.0,3.53,1.78
Haryana,Haryana District 5,Trans-Gangetic Plains,Sugarcane,Agriculture,Rabi,43,50,47,6.36,32.7,563.4,43.7,2.68,2.86
Haryana,Haryana District 4,Trans-Gangetic Plains,Sugarcane,Agriculture,Rabi,101,24,67,7.45,23.2,829.9,40.1,1.28,5.44
Haryana,Haryana District 1,Trans-Gangetic Plains,Sugarcane,Agriculture,Zaid,96,53,38,5.98,23.9,1230.3,84.6,3.49,2.4
Haryana,Haryana District 5,Trans-Gangetic Plains,Cotton,Agriculture,Kharif,71,28,69,6.43,21.3,1132.0,73.4,2.72,3.67
